dataset,split,id,representative,primary,group_sha256
arc,cal,Mercury_SC_401284,Mercury_SC_401284,True,330bf35b2c9fa926c49dccf942a9faaf62c7566c399e7ea2dde820370ee23b56
arc,cal,Mercury_SC_408038,Mercury_SC_408038,True,a53df854c510c19ddd26536f44897cfcaa7d0a64fdd2565e1b8e9f83002c9ab1
arc,cal,MDSA_2009_5_17,MDSA_2009_5_17,True,402128bef0c8ba128d45e1c7d06767efe66f7d282db52d5ea4122b5cb3a7fc78
arc,cal,AIMS_2009_4_11,AIMS_2009_4_11,True,3f1f89296d4a33599061f973ed0e535e5f37a6fb79b31e7b727dc80d0b6d8b27
arc,cal,AIMS_2009_4_8,AIMS_2009_4_8,True,bfa91d830fc19c03b641fea11cfec52751eb21c07e92e15f42083f1d14496e89
arc,cal,ACTAAP_2010_7_1,ACTAAP_2010_7_1,True,63ca29378cf06839e858b6a8d7511a8896f5993931a656a4d235eabbaac3cf97
arc,cal,VASoL_2008_3_17,VASoL_2008_3_17,True,bad9bd5e24f2c46e17c135b257e55391c1c3c4c0d3b008f446ca37ec50067e52
arc,cal,MCAS_2008_5_5625,MCAS_2008_5_5625,True,9beb5b2a4b27f8325dbb24c7828d02950a3918a1028d235db95f58f15a130ebb
arc,cal,MCAS_2003_5_21,MCAS_2003_5_21,True,b74bb6ffe7f1db78f422cde2d3f5a9ad2b0f9e576a9998e0407bce845a654ac4
arc,cal,Mercury_417136,Mercury_417136,True,c7f7154f3281d74248523aa2de4def5a5f69653557df6a31f666d485e6bad315
arc,cal,Mercury_7207498,Mercury_7207498,True,fcdf41d9e056832c59371ebf124be19c873ca42c31999632fe4548d6be186ec4
arc,cal,Mercury_SC_402281,Mercury_SC_402281,True,ecf6dd5d14be7a1168a23886f33cf54d5afbcd6a131eb3d4c9682ac2d318c389
arc,cal,TIMSS_2003_8_pg6,TIMSS_2003_8_pg6,True,ca37be8c4fc91f860fec73b5426e5d7684848c9b6ab9ca1d9b555e6060acf96d
arc,cal,Mercury_7211348,Mercury_7211348,True,054e7a9aebd36f44640d919c7f85907a8218d86098bcb187146e7bba2ac2a33f
arc,cal,MCAS_2006_9_20,MCAS_2006_9_20,True,eb60f090ad40b66ed145abae465ed4f142f68acf26c4a0f2317208671a6e697d
arc,cal,Mercury_178763,Mercury_178763,True,9c693425500f3eb2d556f0043c5b5fbcea563e76f1bc8f82e013a59e3c19a676
arc,cal,Mercury_SC_LBS10384,Mercury_SC_LBS10384,True,752e4de70c7f4e004ce4ce036b7cadafe344358fee8779d00b7eed1fec30333a
arc,cal,Mercury_7071908,Mercury_7071908,True,8a91960d4c103d76346d49b8e30e566e05eb926bef8564ca39e0bf5a0296f654
arc,cal,Mercury_192763,Mercury_192763,True,c0f9fc18cdcfdcd7455b67dd1e164d9027715077bde53ad06061a35f6c1c158a
arc,cal,Mercury_SC_LBS10271,Mercury_SC_LBS10271,True,9e02ae1bc0c34719a0029eab71f44e9fd4d97538509246182cf384a6e9fe98b8
arc,cal,LEAP_2006_4_10274,LEAP_2006_4_10274,True,65d1060d4530938960785806257f10dca1c25c1c03de7b5a15d6916f6cbd3b17
arc,cal,Mercury_7193113,Mercury_7193113,True,499142509404f767c4f322daa2c9cc7c92d4240c4faecb0cd9daa2e3756aa1d8
arc,cal,Mercury_7024185,Mercury_7024185,True,cd12c9e686f1ba32f030347eda0c904178f4df35ab476648e9d9277b649f8360
arc,cal,Mercury_7085330,Mercury_7085330,True,a2284ae0c05d1072d2b7f88c24e959ffdd98cdf3f39ecfdace3d3d41495a8374
arc,cal,MCAS_1999_4_12,MCAS_1999_4_12,True,2aee1cec601e00a362d83be0cc0276034537516e8cc173fff96d1d9d0acc66fd
arc,cal,TAKS_2009_8_19,TAKS_2009_8_19,True,23643f04bbd4a5152dc48dbd34fa5a3e133c0f3bc486c2c3a6dd7f30ac2735f5
arc,cal,Mercury_7218173,Mercury_7218173,True,40c94b6f124d4569470f43c498c53ab32f282899d7183ba4b2983c945745479c
arc,cal,VASoL_2007_5_39,VASoL_2007_5_39,True,3b8970e30c08cf6e4dafcd5c5fb75a6e8639adf1cf1cb932f5da02de820b3a90
arc,cal,Mercury_404903,Mercury_404903,True,eeab1bb993d00b77f2927206ed012c728ecebafa9bac35967f42d0fa3b769a55
arc,cal,MDSA_2008_5_16,MDSA_2008_5_16,True,f81d9de8b5175958c1d2766039ee9bd7be48fa7b84d3f6e0085ce7dd57c7bc5c
arc,cal,Mercury_SC_407397,Mercury_SC_407397,True,19e22f103191cb1b430b9b292c8bec297970af65ac1c3530cc2f4884e9a3dcc4
arc,cal,Mercury_7183505,Mercury_7183505,True,da1e3b34aa6e1af17fe7b0559fcb69216129b467f6f74a2c8558ed726267284b
arc,cal,MCAS_2004_5_13,MCAS_2004_5_13,True,a629f1eae55e49117445e4ff13da1dcc246c41fbada4ca8eb066d5c7d3dded31
arc,cal,MDSA_2007_5_9,MDSA_2007_5_9,True,2629f6574b9f27a3b596a33ebdf26ed7234028ea974e7307b8eba7991f0bf1d8
arc,cal,MCAS_1998_8_7,MCAS_1998_8_7,True,fa0c72a7b054c06ad43f1012b4824a7c34e160ecf1efea8011b135870c6e21d4
arc,cal,Mercury_7186778,Mercury_7186778,True,ecd33fd71f82b337556134b34d2d8a89614c85145791dc5a364d8c96862d56fe
arc,cal,Mercury_7116253,Mercury_7116253,True,ae72bf2428478bfe018b1babe1e5c2726e991ec549d45629ebe411789f5a25c7
arc,cal,Mercury_7215810,Mercury_7215810,True,56e71527a5716a7da317b7d42bba2112d3bb008d1a23d6dac0b6d137f9125c1c
arc,cal,TIMSS_2003_4_pg5,TIMSS_2003_4_pg5,True,db0b6e8fe3881120347b504d723290d57847fde271612d2bf7563404d4ca6ff2
arc,cal,Mercury_7263148,Mercury_7263148,True,207e9094ace8ce72d2fa8c7deb6b597fbb5c1abc2f2f0c26367a5f2b0b151fd5
arc,cal,Mercury_7228095,Mercury_7228095,True,34773afff5b2412b517134be840362cf0993f137660448f598b9c56275d2cff1
arc,cal,ACTAAP_2009_7_14,ACTAAP_2009_7_14,True,ecb77e7c02097cf9fa707de18d387334471fb01c8a2ef3cb8ddf087ceeee6738
arc,cal,MDSA_2010_8_18,MDSA_2010_8_18,True,9d0b139547de94ce1d9ec281a2477727a837fec0e3bc3577ebb80ff29fe844d2
arc,cal,ACTAAP_2007_7_4,ACTAAP_2007_7_4,True,985447433f1499bab92fb2a3cd12cf1ddd9511b67194eb69c0632da2a164c0e5
arc,cal,Mercury_409819,Mercury_409819,True,22e49aa2b61e7a9cf305e4e1b9b1f251c263bd4c3775aee2b6fb993e20aeab69
arc,cal,Mercury_7038570,Mercury_7038570,True,dc5448916bce72711a8bc327c15d594e33eb3897097d45585efa9fc2efc9db90
arc,cal,Mercury_7216685,Mercury_7216685,True,56d37e56501f767ad6bff2d92ed673eb2eda41ad570d94c5e57f2e7a283d2eec
arc,cal,Mercury_SC_401589,Mercury_SC_401589,True,4a0840efffc008e7b855bf8c5c66ec48cefee84f9a42f674771955a444ac17c9
arc,cal,ACTAAP_2009_7_17,ACTAAP_2009_7_17,True,f4a08d5e9484a719a8f977e66ad1b5827d3614b8a0567263f11832464acfda0d
arc,cal,MCAS_2006_8_34,MCAS_2006_8_34,True,e2a3c32b0b96cfc7a7e3238690022c229693a1314b39be648df8b8b5ff6fd8b7
arc,cal,Mercury_7230545,Mercury_7230545,True,bf175bcfff5d7c88c726144a3e839bd00cee402207458e47909cbfb4c1e6a9e7
arc,cal,LEAP_2008_4_10288,LEAP_2008_4_10288,True,6c6b2d922728fd5162f8b3d417507348ef86e35d2e0de4abe8c247cbb87c4cd3
arc,cal,Mercury_SC_405455,Mercury_SC_405455,True,70fd44e18d320d643bf2060d986da4b90e928b8d00189bf145e91b452b176b8f
arc,cal,Mercury_7133700,Mercury_7133700,True,f6a9202e2cc5a836dd68de60e4c7b2942853e693d0770209ffde8158a641e119
arc,cal,MDSA_2007_5_15,MDSA_2007_5_15,True,a19a385ee5d1637f80c56f3a9cc9fb249c41eb97de60bcf85608c47b0d3cc9a0
arc,cal,Mercury_7038203,Mercury_7038203,True,e213e07311a184b9d9276c180a0b0e17526a5bdcda5ab6e29cef4ce6705cccb0
arc,cal,AKDE&ED_2008_8_16,AKDE&ED_2008_8_16,True,975b31d5215fd507663545a55e8dbe70813da99b2f99d206e6609edf381b4c3e
arc,cal,Mercury_SC_415424,Mercury_SC_415424,True,ad1ef0d8f50911a7766df0d383efae3ca8c4c70e7ec97b4bcfc416fcf006904f
arc,cal,Mercury_406916,Mercury_406916,True,9a5a6618e237301984ffc6086d42eff7627a94c82fc4fd6acd1745881d743745
arc,cal,Mercury_412642,Mercury_412642,True,bf13ae660e2cd805e4f0ecce76b7e714b31928b0c040db652cd492fe662aafb5
arc,cal,Mercury_7093993,Mercury_7093993,True,a1e94d963caf2c5afdb3c474a77c5907f313699b88dfa6b279b86bacc140b882
arc,cal,AIMS_2008_4_2,AIMS_2008_4_2,True,80141422b9a1dab175b8c7b6d9943b94753e8dfebec21e58a4d1d44e79ef0216
arc,cal,ACTAAP_2007_7_23,ACTAAP_2007_7_23,True,868e50a34041ea15f78b213e6ab2ad44047f99ec3cf8554fdb5ea7f17f4a3784
arc,cal,Mercury_7263165,Mercury_7263165,True,170c82dc6c7f1e1b4bc25c1723f1b4827a3ac58ff699b2cb6f606ac2cbf091ad
arc,cal,Mercury_7181668,Mercury_7181668,True,67c611b603fa611a3712d29f0e6b61c4156013e26cf20203dcc2a39ee13224ed
arc,cal,Mercury_SC_406766,Mercury_SC_406766,True,f37f66cf8a3070e573ec8ae65c07dc7998dcd3ee19990339e2491748f474327c
arc,cal,Mercury_7090825,Mercury_7090825,True,b91e6fec44c2a75033f5801f2e67b3325aa902c8836923252df1da12d89478b3
arc,cal,Mercury_7116130,Mercury_7116130,True,49bc0da30baf40152507a77d73c5912cd87590bb755a17c4d914d2bc19769a1a
arc,cal,Mercury_7064278,Mercury_7064278,True,dbc26beeed2c3dfa92b897a98acc28a3337ffdb6ea6108eabf84b628f39240cb
arc,cal,MCAS_2008_5_5637,MCAS_2008_5_5637,True,c574d94d075ceadef43b67267d40d7e51dfe7ce994429a8c329509aeb9b2d747
arc,cal,Mercury_SC_401588,Mercury_SC_401588,True,649dbe1bd8dbd84362bde0f137c72ba3c2e34d73ee0ec3ce4a8b2eb73381d5bf
arc,cal,Mercury_182613,Mercury_182613,True,add5909c45f36a27b596fd79d7825dd1211491bf8c62ce062aeca176bf3424ca
arc,cal,AKDE&ED_2012_8_9,AKDE&ED_2012_8_9,True,37abe54fe7871366b5cb478b3ab421527f416bd82fee2c683e9968d1579cfa08
arc,cal,Mercury_7064243,Mercury_7064243,True,fe590ace031cfc006bfd35837664721e7fe3e0b09740822ba88580e5efd0d233
arc,cal,MCAS_2008_8_5719,MCAS_2008_8_5719,True,7e297cc9311a838ee83f3eba9b82c731d2903100b4543b30569f16b238243a89
arc,cal,AKDE&ED_2008_4_37,AKDE&ED_2008_4_37,True,03b3001ee89f90391b33ccfdad66acd068a20fa0ad3053ab9e7962a852e878e8
arc,cal,Mercury_7223178,Mercury_7223178,True,96445b9362aa8f748f0331d5d1b8d5e4822b23b792fc257a34f95835f9cad738
arc,cal,Mercury_7213115,Mercury_7213115,True,1578464229c4d8b0c8d75f8e57466988ad59a9dabfd8cb64edcfb382174ea3c7
arc,cal,Mercury_7274348,Mercury_7274348,True,5ef449d45b129e63decebed488c1ed4f2e13550f981058514943949474ee35d3
arc,cal,Mercury_7038763,Mercury_7038763,True,b044ced1d5df75a5a95539207e36dde4358be31097d1646a1b6019d2bb6ebd41
arc,cal,Mercury_SC_415737,Mercury_SC_415737,True,7be83cc7261775f8c6b4cf23346828ddc23c7e46af4ce158c4ba1bb312bc9fc5
arc,cal,Mercury_7221708,Mercury_7221708,True,994001809c0329d45379bf52aca5227505c1c286e9299b348a982c9d26e0e319
arc,cal,Mercury_7027020,Mercury_7027020,True,6553f772c6fe2c4599a7f6f9edc6542dade9fff5b57c8f1b54cef9a64db9c0d7
arc,cal,ACTAAP_2014_5_1,ACTAAP_2014_5_1,True,3d569d9bd7a883414b95c41bc318fd1902c7c3b36ed776148eb18bb443a1591d
arc,cal,Mercury_SC_402625,Mercury_SC_402625,True,de1e4bc344fdfbfb6f0573691807caab35c9b25f9dc68a454b28061f5596db1e
arc,cal,Mercury_7145530,Mercury_7145530,True,785e78299fd3615a9fb87ff3687b4c4526b90797990aa74ab35b6489e65e2a52
arc,cal,Mercury_SC_405500,Mercury_SC_405500,True,6cf279cb109681988ffcfb320910030bc061aa28a7ce5613f8fa0be2edb758a3
arc,cal,Mercury_7223195,Mercury_7223195,True,026f2a3200aa77aa66a8d7a9ecdab25723f1bebf9012084d275a846337b83211
arc,cal,NYSEDREGENTS_2007_8_31,NYSEDREGENTS_2007_8_31,True,91f3d3c4102c187c66c27866ae92160d27d21c37306ee3fec215b7854ea6d520
arc,cal,Mercury_7064628,Mercury_7064628,True,9b49d729ed7c4995c6839a0ad24cd1e145132181693856529b8c28d747db87d1
arc,cal,Mercury_7202160,Mercury_7202160,True,382480a7897c10ec54364baccf4f70387ac71be5fe2689485de7c9f1e7203270
arc,cal,MEAP_2005_8_8,MEAP_2005_8_8,True,19c6598263898ce747358abc08f72d83ecafcea1bff4a103cb76587fe8947eff
arc,cal,TIMSS_2007_8_pg7,TIMSS_2007_8_pg7,True,c6601d97b1c55f89deab655ac32e2de9a6bd4dceeaf65b98ca93e288218f1c68
arc,cal,MCAS_2008_8_5608,MCAS_2008_8_5608,True,b6b32d080aa3d1b0ae4d5309f71ef8a805a588283936561c2028914ef5c3e6c7
arc,cal,Mercury_415092,Mercury_415092,True,50c483044804896e94752c32b8d5ecda78207db3fce5ba1de1decf36e945bbca
arc,cal,Mercury_7221008,Mercury_7221008,True,2c045e87881ef5b4cf468c57fb0769ce710ef97b7fd53063bb124d949fe3bb1e
arc,cal,MDSA_2007_8_16,MDSA_2007_8_16,True,0bf95b2cf4145cef2f9fcbb100f042dd7f8939546834848754a85714db949e3f
arc,cal,Mercury_7168683,Mercury_7168683,True,88ccff0072f87efe1d8851561d159cef45135f66b5becf865995e6acc307d3af
arc,cal,ACTAAP_2007_7_24,ACTAAP_2007_7_24,True,83e69081e246739841768f65e0e0b668e7eb070155e08c9e7526acfb3f545abb
arc,cal,VASoL_2010_3_18,VASoL_2010_3_18,True,1a82c44749c7ebd7a8d80d308deab0ca5445400253234706eb327e594d238061
arc,cal,TIMSS_1995_8_N5,TIMSS_1995_8_N5,True,80f5affb7494ac3628991b99b2da6b37df74bb4be7e2d93ec7f032fcee456710
arc,cal,Mercury_SC_401364,Mercury_SC_401364,True,d4bcd4d3c517c26974841e4de18c398b1b716b895ef07450a77d639daacd33ee
arc,cal,Mercury_7038150,Mercury_7038150,True,f4c3b6866b46585fedd1e72e320175b3a126e136254a711c768fe7ff285ff49a
arc,cal,Mercury_7247030,Mercury_7247030,True,2e4d4259d78db1469886979b90cd886978696f48fca5d53acb109c03b639b0db
arc,cal,TIMSS_2007_4_pg18,TIMSS_2007_4_pg18,True,b8a90bdd051f55055951b6ddd9855852a3093b22f383e73c23fde29e780bc71f
arc,cal,Mercury_406808,Mercury_406808,True,e11c09c2acaacaff4591a5daed0b74a82c21028e19887df588e34669dabca0b7
arc,cal,Mercury_7228025,Mercury_7228025,True,b77b7168334ede3b128fb0ad42ff1908a23096ee181c4a06066a3779b2cdb677
arc,cal,MCAS_2006_9_13,MCAS_2006_9_13,True,0d3c8c0776312c69223098a8eda8e2499a1e645c97f61f9cb6246f1871f0aa7c
arc,cal,Mercury_SC_416141,Mercury_SC_416141,True,16d34bff594d02e25e2dc7f00d9bd266aa45c385300974075c523d0616b543f8
arc,cal,Mercury_SC_403010,Mercury_SC_403010,True,372970da90fdf4d8c7194546c3811582bf3ffabde71d0e32f6195cef7ba28ff7
arc,cal,Mercury_7199150,Mercury_7199150,True,dd295added2f8a50966b6e8d9bd0841da1797c0b56cb33be499b1e45dbcdabbc
arc,cal,Mercury_7168455,Mercury_7168455,True,d4199ea92916ccb71d307fcbec344b95c001cf1713b19939b5397f1d96e87408
arc,cal,Mercury_SC_414081,Mercury_SC_414081,True,429a2530c7444f144c478d5b1f1cfa82570838e2d93d8d681e85b2f28641875f
arc,cal,Mercury_7215268,Mercury_7215268,True,133a55302ad0edb7ca7418b992ec889d8e0a3c46b502cbc447176fd291badef9
arc,cal,Mercury_401311,Mercury_401311,True,ed0278d140a4c8219a9a8b8a96f19eb18be5174e1330ba35433665704b3e932f
arc,cal,Mercury_7185448,Mercury_7185448,True,4aef06dd87e413ca8f9f9097afc95695cf50881adf506690d69b67cb88e7d131
arc,cal,Mercury_417154,Mercury_417154,True,750abdb262f952e0af813412ea3cced0437c8815eb0deb998cd869f2669a6a35
arc,cal,Mercury_7086293,Mercury_7086293,True,445a65405e5235fc94468a8835840fb3f16276bf2a68a760c3bd5f76d780c497
arc,cal,Mercury_7268223,Mercury_7268223,True,aa70e1e866b9360727e73c3a03d7da5056ce38de4e830255d5edc34e6f253ae5
arc,cal,MSA_2012_5_24,MSA_2012_5_24,True,77b5e189935a6810af10ecf71c48eba48992827f12243af134e1be111e8798ff
arc,cal,MCAS_2006_9_22,MCAS_2006_9_22,True,75cde7bf422961f7832617380333473b9e931ea47190f780ace589a5aa1d952d
arc,cal,Mercury_400749,Mercury_400749,True,41bb0369e247ec76efeacc7799ff4f23688c73bf85f29319b544d5ad1461fc89
arc,cal,TIMSS_2011_4_pg67,TIMSS_2011_4_pg67,True,04bcf3172b599aac3ad44b6143d195149e21ed4b47c31f75f8c67666a20f7db9
arc,cal,NCEOGA_2013_5_29,NCEOGA_2013_5_29,True,fb86c78d20c50c983703a00ae2a887262d1099e2dbe8025f5e28bb0ad4f001c5
arc,cal,Mercury_7239470,Mercury_7239470,True,fc2f82952790500ad32847abd65eb3638f465c007f5fbfb61c68695b752fdae5
arc,cal,Mercury_415261,Mercury_415261,True,7c1ee068af9b9af238bdb7bee4a3777ae64b756fd46c1d13d49190e308630d39
arc,cal,LEAP_2001_4_10241,LEAP_2001_4_10241,True,1adf955f6b75337997d8481b6f39260d23ea20c4ee097ce0cbd9e7444efeebbc
arc,cal,Mercury_7239610,Mercury_7239610,True,e0da113cca9c982b7717e967e6591ae312dc88fefbba343c4f354c1cda5a71c8
arc,cal,Mercury_7080535,Mercury_7080535,True,e0b20e74645a5e61526fb33823caa991e25ca7602c6a010947b1f19ebb971656
arc,cal,ACTAAP_2009_5_13,ACTAAP_2009_5_13,True,0e8a6a16fca94cc2a63c98a6f94cd467c1f8cf8b7f3f7607a1cc2c2bd2d6349e
arc,cal,Mercury_7219013,Mercury_7219013,True,35fd3cadf25fd997d76c1791a96ada2cba4932fe757ec0999b341e098f975ba4
arc,cal,Mercury_7142853,Mercury_7142853,True,8df4cc5d07ff785fa69e88c197298bf9488755b93a68d0dccf979b03839856aa
arc,cal,MCAS_2008_5_5623,MCAS_2008_5_5623,True,5f8db0df24bbedd81b24db9e91d3849ead30c23ed24f4276b609f5898581a6b7
arc,cal,VASoL_2008_3_22,VASoL_2008_3_22,True,b499a5319911b6f16a712e8127c44aeb64398c43fbf51ad30f1ca4657992dd2c
arc,cal,Mercury_7212065,Mercury_7212065,True,17243f7fb48157ebcac6505800d99281081a162af4ceeba212cb807ace0f9c69
arc,cal,Mercury_SC_401645,Mercury_SC_401645,True,6fd4b43b1d23885f84783427d582e537a2158dccbd841411606b5e37b79dccae
arc,cal,Mercury_7015750,Mercury_7015750,True,1a968083b4775912fe5f3706fd9c6d10d1ba6210caf0c3d449cda97bd92a53ed
arc,cal,Mercury_7001243,Mercury_7001243,True,7d15a1e1ec00c172e5cc717384c86cbe9d49811340788a4eb1504fb22fba4f19
arc,cal,NYSEDREGENTS_2004_4_9,NYSEDREGENTS_2004_4_9,True,29c5e28eabb0c56938fcf75ac2608af31c55c359c744f3cfb0492a935ae73428
arc,cal,Mercury_406888,Mercury_406888,True,768ae81679f2fe4d842210c67d1cea8a7d73c7b14baebab979bd7892940f41db
arc,cal,Mercury_7102340,Mercury_7102340,True,9232e4f104afc7909dbda1a2578aa9b137fba11b33acffd995bfe5a55d5ddff8
arc,cal,Mercury_SC_406048,Mercury_SC_406048,True,f8ad5b96c51c5efa1ac19f69c850dad3661c5c4952bba6cdb11ff6a47b6c582a
arc,cal,Mercury_7146090,Mercury_7146090,True,c80904e4ca80163d8ecf1171a7c4466a27d1be5724a514e0f74978f218da2e77
arc,cal,Mercury_7033583,Mercury_7033583,True,174033e3133401ba3522baff8a36475b4f9d730a0d295eed6131428575fee516
arc,cal,Mercury_7216878,Mercury_7216878,True,afc63446423ce10af3ad72183e25e36b6edee8a3961a0e89cee3a0452895e71d
arc,cal,NYSEDREGENTS_2005_8_26,NYSEDREGENTS_2005_8_26,True,22daf33a24e91ee8a291f8d11847611750ba9d2c8125e5e5359c39e6791ee957
arc,cal,ACTAAP_2009_7_11,ACTAAP_2009_7_11,True,b51782d6a381fc30a668f8f7084b3af5841d9010728b6190907ccf646c1e4fd8
arc,cal,MCAS_2011_5_17664,MCAS_2011_5_17664,True,3a8bbbeb450043ffaa9a324eb037488a983ed69993c7d3501bf45aed763d8da3
arc,cal,NYSEDREGENTS_2011_4_13,NYSEDREGENTS_2011_4_13,True,e356cc7c322e2db93ae1a953984cfc45c7346962a83d52cd41d5a9e6a99b1a90
arc,cal,Mercury_7057733,Mercury_7057733,True,eed49ba15cc99aee25d9371aa7521dff3c4825f3b97f587c7b7cdde3fe31e7d3
arc,cal,Mercury_7171990,Mercury_7171990,True,fae5c2e0135993a2c2d2514aaf9479378040d2396647662ac179ccd18ad27ff7
arc,cal,MCAS_2003_8_8,MCAS_2003_8_8,True,c33da85788d050b5f5f7f8df8a6ea0d954082f0d7e69ffee1fcec332e1bc6ae1
arc,cal,MSA_2015_8_37,MSA_2015_8_37,True,1efe7ee775a8e212069802ebc933646283f31121b35cb5b6f053116911ceaacf
arc,cal,Mercury_7119858,Mercury_7119858,True,3afafb02506290ce69bbb6d3594b0368405348d840daee50fbb7acef90ff5fa6
arc,cal,Mercury_416594,Mercury_416594,True,55004d2192d0423ef153f0fe554f520033f41d430579a775c77b921a0683b0de
arc,cal,MCAS_2008_8_5694,MCAS_2008_8_5694,True,ab593a371821283c86f8333e0d166acaf700bf3b75ebee58f72c4a26a57b4485
arc,cal,Mercury_SC_402088,Mercury_SC_402088,True,75d72aa3bdd2fd9bba372203a6f1d89fb2d5c02e2a1b74bfe8f6071ab9469d4e
arc,cal,MCAS_2008_5_5647,MCAS_2008_5_5647,True,87a2c35dae48887fcf3f5d9e547c02fa5092047cec06674533ac8796014b10ea
arc,cal,Mercury_7216125,Mercury_7216125,True,9edf8b11e8ed413fba337f7d514ada43efe74cdd29e4bcd4bead87d6fe49ba7f
arc,cal,Mercury_SC_400119,Mercury_SC_400119,True,6e0e4b96a20b3dfbeee9aa1f2af7c09d9a3cbe1fb5d2b66cacaca26ead698b32
arc,cal,AKDE&ED_2012_8_14,AKDE&ED_2012_8_14,True,e7c89e17269f4398d614db34c5c5f4e04b3109844a72b322c4ad55dcef951e38
arc,cal,Mercury_7269203,Mercury_7269203,True,6671c2f8e41b20c90ae12fc0a0018ade81c07b352a2a6b0679130065b2fab024
arc,cal,MDSA_2009_4_18,MDSA_2009_4_18,True,84a9d2ce6e01ad3d570208bc6e50e498af96db6f9226fcb5bd79751177c07e01
arc,cal,Mercury_7215198,Mercury_7215198,True,739b1cdf44393340145ea216eee920f5aca8a662c7bf3a9191da06f973f462c6
arc,cal,NCEOGA_2013_5_33,NCEOGA_2013_5_33,True,e98fd18ecc8b3b2862cdc6b0dc130a9e99b67f053b87557a6e59d2a9ae8c62e2
arc,cal,MCAS_2009_8_1,MCAS_2009_8_1,True,5240b28cc289dfd138a6541105ee5b6624a7faa03318f75398db1235f2e9ef90
arc,cal,Mercury_7154350,Mercury_7154350,True,acb4cdd76219867bebe1a52efd20ca6c2f940bd027ab518176b28bd5169fe57d
arc,cal,Mercury_SC_408743,Mercury_SC_408743,True,7edeb98652bbcef8b8f21d3dbb5ad78785220fe4e0a17dd99fe256e9122ae1ca
arc,cal,NYSEDREGENTS_2005_4_28,NYSEDREGENTS_2005_4_28,True,ed8b3a3e43b2f5f38001ef653dd153a75c70f094173ee775912f5b8ed3b4bdf4
arc,cal,Mercury_7084280,Mercury_7084280,True,5a187902ddad2f54a1cb9db343f7365b9286fd5bc8ae3f32d41b604a2a339e32
arc,cal,NCEOGA_2013_8_59,NCEOGA_2013_8_59,True,b4bf7fc521988bdb0c73398519e398d5b2af69eb8471f6e8f7c12ae793fc7b37
arc,cal,Mercury_SC_409238,Mercury_SC_409238,True,51d9a3580859fe967142e24e94b016835f2e21a3fa82b04b37ea27b442df4445
arc,cal,Mercury_7001523,Mercury_7001523,True,b4fdcd2c257de2bdc8e1d98ba6f1b558366c8a508a6bdc709e6fff6949f42d97
arc,cal,Mercury_SC_415723,Mercury_SC_415723,True,bfd205d832965e14735375328dae26f27aa0f193fd12dae1d087fb13a58cfae0
arc,cal,MDSA_2008_5_18,MDSA_2008_5_18,True,957ad2f64ba08e607261a5f0179c88c3076a050a8b4e36a945bd73561ac6f4be
arc,cal,Mercury_SC_LBS10656,Mercury_SC_LBS10656,True,6cb1b26e739a926a3d40d4bc05829e98d7c9d02d52d4ce75b948a5d976773868
arc,cal,Mercury_7221253,Mercury_7221253,True,9eec65eccda1c50709ec68bf240764c402b947ce2bd396845cc0877fee6dee13
arc,cal,Mercury_SC_416112,Mercury_SC_416112,True,de036667c20fbdafbb9b939701e1c0e112635117fd5b204e50eaf1e3b98677f2
arc,cal,Mercury_7171920,Mercury_7171920,True,5f90a8706da852b5c8cabb38c022ca917fe5a0ced522d02ac1a66f3bfe153e8f
arc,cal,AIMS_2008_8_5,AIMS_2008_8_5,True,665c87c56521e1bd301f471ae6786eb18daea7ea9fc926763de86a0974ac3c94
arc,cal,Mercury_7084000,Mercury_7084000,True,9e710788641d71f661093bc4c9c69aaf1a60b573cd68282ef90da674bdfa04cb
arc,cal,Mercury_7099365,Mercury_7099365,True,4bfebea8028c3a0ee0366ad0db2d8afe0d91d0ab664dce634167ba457c624dc1
arc,cal,Mercury_SC_416523,Mercury_SC_416523,True,1dfe4819adcce4af43db808717466a822001b35f0299c45658a5316dd7f7e12b
arc,cal,MCAS_2014_5_4,MCAS_2014_5_4,True,af016ca02a374c9240d3d859876bedbd48a0ea7dcbdce6e16078e296b900bd8d
arc,cal,Mercury_7044818,Mercury_7044818,True,0bb4a5fe3ebbe8cf51b40c8f2a49ec4440604010a8fc1f519cd7ce3550c837cf
arc,cal,Mercury_417145,Mercury_417145,True,cf8f6d79f533ca5da25b9f05d90abcbcf5b4746e3ae6af7830d01b508d58afd7
arc,cal,Mercury_404786,Mercury_404786,True,2990cce31e45b3fa592e490b59b913534aaadf8090f7a911050a5657cac1c8d8
arc,cal,Mercury_7210263,Mercury_7210263,True,cf91fbdb249c5e2030624763e9daf591fa82c0f9f6e6cbe0564df79e2c658037
arc,cal,CSZ_2004_5_CSZ20414,CSZ_2004_5_CSZ20414,True,0903516cd4de633355679dfe6977791871f1c1c2db7538774421b0c6b68dc9ec
arc,cal,MEAP_2005_8_40,MEAP_2005_8_40,True,35660096b2c245b3977cbb7136ff5833acf956a2a2e37cf647e33b973fc77f2a
arc,cal,CSZ30771,CSZ30771,True,bcd71da24e094c3194a42f6830fb897dfa59d22bc1fad5a496686c8e59be5512
arc,cal,NYSEDREGENTS_2006_8_6,NYSEDREGENTS_2006_8_6,True,a1d533cfd7495e50526fdbe97ba2884b5e62cc83c2ce544768d408dbb35b6fb5
