group_sha256,representative,id,selected_unique
858eee03815514d24740818ec3296bee5bf30080a29ee85d713f6af519edbf97,8-81,8-81,True
15a139b0e876797e6cef76cafabdec7c55ee554111b6ed058d0372f686bd5191,9-97,9-97,True
b796a73cc4a41d950ad80c170a262db754c0dd7f1f895529433f6864fd5c823d,14-333,14-333,True
0ed3e452215373c6f11c59d2270f56d00e33d245df6621edc8a9ba90f82f4526,10-908,10-908,True
578707e2605829beefef4e633ff081eb41c726356439362921a0b1f0705fc328,14-232,14-232,True
5389c2c3a4e26d1cd3b9971a99bebd6aae500b2bea85f5edaca246851a64d66b,10-777,10-777,True
4a4e4fe366d71a506dcdf54b64af55d09ac31f3d75228f39b06808f6c92db59f,10-597,10-597,True
c33928582a52ecbdc5059e0b870d89307960b1ad569eea0a9b80ed762282d79b,13-51,13-51,True
c569b53f2e561e736e4deda01b5097513417fe33c1dda14c7c5e581c29064e0c,8-335,8-335,True
7a2d7bdbda0bd84688362955fd5d4df4940cb916cd31d91a35c56e118f2c7330,10-541,10-541,True
2ee215c1071d104abb1078347f512e29e629d8229fb00f606985a3195a6fed18,13-134,13-134,True
5033cf315f7334e20e7a174934b9810afa47dbdada38538678cdccc00ce53806,10-56,10-56,True
5a9f2b27bbe38b37a628fae73f88ad5e33ef046191594a9b4c7d958e77844ab9,8-476,8-476,True
fcc4c47b99ca7ce3c3e52c859fad9af9a1056c200d5a9e1c36581d6d48ff684a,11-468,11-468,True
57bef6138f2743d587e1dff0b7049ba51e2b3d7a35633736a0eec540c3da61ab,10-126,10-126,True
652389711942c4fe8a749f9a26bde9e2ae53fb6163b8218ba263dd3b51e97142,13-812,13-812,True
c8c0b5f85799e9fd67af98159b2f3cbf158d297328ca74bdec17e4a71b13796f,14-24,14-24,True
25147d8f2abcbda8ed33f302d0d8e5993ebfd6b663e41a8bf72912fdbf0f0d0d,10-621,10-621,True
38f70d22a1fea6c7426f3ff59b9f075bd66a6ccf3fcbeccfd943d9997a0ad08e,14-887,14-887,True
bd4856442cdb22f2dd6e8915ee79582eda2c9b18156a6ee5bbfdfd9a18d875c9,10-644,10-644,True
ea48b527e36cbb1d1c61b616be0a044df417da5e058095bfea8f4611134f52a4,10-472,10-472,True
7b387ad82d16583880cb8659ecb00a5cd47fc528a2ba54ddf9b3661b0a9387f3,13-904,13-904,True
07a2f03047093df806a67906b779c1c4385df7e1ac71096d096969685ad316b8,8-310,8-310,True
8aae51009069f761c1f775840812fa6e58bf73bdb5c7d5aa095802269cbb40bd,10-1163,10-1163,True
4ffef79c47950e3e852554813c86dd71adde4e86644228e50eb7839fd39d7080,14-1228,14-1228,True
f3f07db5934232da1448fcb11f092083acaa88ba298b43aea56fb1816c740ded,7-269,7-269,True
22256f3613637f41eea52b19f0f5b9ae37259f869976f7ffac3ace776b4edab2,11-697,11-697,True
7989ba27abb5ae367981dbd339dbe1635af11717f1dbc7dcd315a8e6b8589d56,11-231,11-231,True
266813e8c42e7c59cee1ef79989b1782a9041dc3553d3e0dca05a644162c1212,10-305,10-305,True
06ba1b4f8670cf7f787baab24ec100e9ce6345b2e5790ae4ae143441ed32db83,1885,1885,True
35edd2bfbd20e3012edf8972de4702a1d0ff5a3e07b0cdca6fec7efa614b61e8,12-647,12-647,True
1d282570a0efd3aceec3f499ed3026bf2c6b8866345d4d27c62b4285817c31da,14-559,14-559,True
642544db4b7bb8e27a11b814ac36ccccf4214afee34c307978cedd3544e5748e,9-248,9-248,True
55eb81d11508268339dadfade3bd1d448e6b3a8de410628a0cf6986efe603412,11-413,11-413,True
9008e41fffd55413310545fcf8565cada8bae0511e61b4cf308514b250f6c2fb,11-56,11-56,True
46aab02f33486f359d182e2cc8e146d4ddca05d3c17d1203c6de9620fad205c1,11-5,11-5,True
aeb33ba94d8d5a7ae16109925211bdd0fb7c4bb771b268e1ad2d463af5519d76,14-184,14-184,True
0a1302a79631085917bd1fac33b4c63f1a356e7a073c97f2880b20e1dbf9d458,12-433,12-433,True
f868fb77ca463a3b3a9d865b18f9303e4bbb4ca0992f7c3d0f6305ebc9515245,13-972,13-972,True
1905cceb919f6ceff85acd81b79578ae9ec5950b662086fb797818db52135408,10-252,10-252,True
b3f49c1634208ee70bec0e2aec47ab6a494345025982f7dc4bf119f713cae542,13-485,13-485,True
1ecef98c4cfb49770f6e247b021b52bdc1c6084bbad31701c273e45d1c5a8246,11-72,11-72,True
ea3b1b2ed2b9c1bba4ca5de309753773496b353971d15d89f69eaa5e55c46405,14-345,14-345,True
09c5709c3b947292e8e57da3c8c1462f8e1e05e3074f896e0c3fab9056e9b36d,10-918,10-918,True
75cb5c8cb0b25451dc650e039877772c431f774fdce6c9bd6a9c14de8211a8b3,12-412,12-412,True
8d59a21b1c456153ed792736d2b71b27fcf597bb7eacb2aba7f531c10b0d60a3,11-214,11-214,True
2889108a72064256fe6058303e7b65745324bb3582dceda0811f40924fd8abc6,11-308,11-308,True
88ba6e2b25a4c6626c305c9294d562909692d36466531afce13955ab3a247cbd,12-455,12-455,True
b1921e79eaf059b4b57f7d91088c8f65597c32e8cdd0e5a4dfb96e6d601b48ab,11-362,11-362,True
a29bf94fd0b3a2713624d3fe5401575255ae13f5cc6fdf67c274e79d8004338b,11-163,11-163,True
479baff9cfb32a070ddf19b92bf81d38f3f8f63a24603eeb1a4497fd028e89d4,10-267,10-267,True
b06aa3dd126e178d7572d81b78e95eaf0c4b9ed0a08b1b5adf4a0de4ef538302,10-992,10-992,True
156e429baa88737a1d9887fa9e8c3a463b1f398929cc3b7fc170af8742a2d64d,10-65,10-65,True
0c7c8bb766023817ceac6335de3d2b42f884c8681bd6c845b068fab7acf4413a,11-388,11-388,True
7dacaab2cc07df38b1c7f1fafc26414254a04f8813d8de47c92a93589b35d99c,11-157,11-157,True
9e54ec38e2e67124839f68532c1b0b94086408443553ab15888c17a034ab5678,10-807,10-807,True
233812f1bca5ca5bbb67857f6ed749e8d84e78586b0583c57c7522a1e9e4de6e,10-38,10-38,True
b79655dcca0b1fa1e2f8792fbb9bfd948497548686ad222c17d78b78f39fd6be,9-599,9-599,True
a82d66ebd186d28425cb0168ccd08b130c784d46ab16c1491f8bf4df25eae536,10-891,10-891,True
3f45499018f99395bbc27459756a793cedbcb48a9f362f7cab5865d67cbfa48c,14-1348,14-1348,True
c2e12007c0d2a133dabaf931e2f922c196e5be29b5b06cd4840fe2df6c776758,10-481,10-481,True
6f44ee8296ad5cc4e1abf8b27b902397377d13e4c1bdd1ae481858233938ab78,11-41,11-41,True
b8901ece2b615d47ead8aab803342088b6f54d58e704230f21a5e6a5ee0a52db,11-192,11-192,True
d81825943074a32e8469bf6501918594849d65d60af43f4ca8a753585d5c7a5e,10-76,10-76,True
c3c7a22c1e69a2233a4c4765a37b14787eeda313db2a8310b7c91aee571b117a,10-3,10-3,True
cd9c29c964d10448bf4ac1a43fb5b50fd3ab8d40983729e2453043d515921846,11-448,11-448,True
09e37ccf6fe8224f8cf76fcb7cd849336cebe79eeb72e67342cc8ec74504ce0b,14-928,14-928,True
e863a4ada478a56f2f27be629e55d8710ed3957b12bbfae1e63d503d0fd99f4a,10-234,10-234,True
5a24e626d055198079f8d9c824a8afd0c86d8f4a5b27d03e28264ecc6bfccf0d,13-561,13-561,True
1ab4864a863fe8750a1a7202519f8a87a8302b82110df717d7146130e64bf841,10-15,10-15,True
88a9bd9fc4edfb1e2fb95be2d2330d65a52a6b1b2fba89bb18858318f26f7764,10-566,10-566,True
b786e1b50b5f6993d623305b45d174ca64d52f9de2f3dd5fe7e4b8d0d872ceac,10-324,10-324,True
1fc2931b4190535587bc4ef3881501810e4b76c651759370ee547e21d6e7af12,7-1049,7-1049,True
d0c693cdcbf52e359de67e17aa901a377d523f78549de50289ba9637a2ad2bd6,10-428,10-428,True
19a302321197a811e579909e53081286a9a1fff31f7ca7012d41299b5df3e7ec,10-1001,10-1001,True
065201d1f672c107c3ddd480803abb0cfcc038163bde027592464057f738ee4c,10-591,10-591,True
0ebb70d07d2ea4c94ed75fb21ba7de1826fa0f6957c9e4a73ad3d40236b3e90f,10-590,10-590,True
5813c4d65e7b3512cd79f08d0c2c19ad21314c9b5e6ca86fd0f955a704244011,10-322,10-322,True
fca79795647e6ef9fe5a9215e641fd598e1a90f878eeb7ed860bccae56458c6c,9-872,9-872,True
5ed56391b7b288385bbc045d851a54501c3861ea89e669487bc6911b9d8965cd,10-874,10-874,True
10e61643b76067d6fbbf532d04855b1c472c6eb601ae7ec83e96c4e65681da57,11-187,11-187,True
cde7199bbdb11973a4a9122d2765e5de916c22869bafe4bac67d2b19e97bc016,11-433,11-433,True
7914c05bead1f464959682b1ccd04550fe159b52a58aae6f9604b85dd741d647,11-307,11-307,True
2851a3dc773482f7fc0921fb0b3ba688a3a254838d2129d40d7dfec5ba62f21d,10-265,10-265,True
864a0401ce537aa1186f426a44de101fa1c440204b4f0cd94c33ea41dd25a53c,11-227,11-227,True
dda2ffadc2e272932bbe9d7d5b8ed4a600324ae2ac9f39b643ce9a609a64df2a,14-397,14-397,True
b4d3139a1cd62e2d8ffa27a7fbe3ecffb743c13c37cdc71926340669044fbbea,11-405,11-405,True
b2503ccefb11c42739d2d016a850cb19afe07c896b210b213ade976e7e227d9f,11-691,11-691,True
a08347ecb6ec6fc2ddbaf9c3ac00912ad5bced5b8387d2c71f879488ddb08aa5,11-249,11-249,True
092f76c20cfa8b05345d0a36876ce74d868764c1aa56eb47399fa819d929882a,11-720,11-720,True
2dbcf59d679e59d21f37edfd4c68a72db004ef1027a9968204b78a4ed0712fb3,11-47,11-47,True
93e4c5865ccecb2e91a4cce9d936f5d58901fde9e930e3621812025b636c76bf,9-413,9-413,True
8d3826e6c550f868632b6764e67ec54ce28fb03da0028252d4245af82b52c142,12-1124,12-1124,True
dba8a3727ec1b9cbd16eb242feed2f69164fd0e41e99bd088871274f6dbcd1c2,10-122,10-122,True
945f36d89ce03bcf8f84aec52ac4db493e0a2103bc7934533dce4e00350f29db,10-922,10-922,True
4c6f3fa3a99cab29b9d6a5d359c9a27b8f428081e9d6999030a9a9b04807430f,10-491,10-491,True
fae2a5026e8010cd6fd716db90c9d6fe2615d6bc2b92c45d8c64d453cf8c7024,10-1013,10-1013,True
8cf271fe158c52e53259820b1bbd89b95516454eedbff27e3b32ec1da6bd63db,10-172,10-172,True
127f1c740904bdd7d5463c5f283f3b54edf2adf30b423c27f0e6e511b76b49af,12-308,12-308,True
485044431e5396703d46ab33ddf43ceb2e3bd1daec9425d51f85bf88b9115af9,10-1096,10-1096,True
7d25d7cd18d63bab6e79311571a83397ecee1e2f52bbe3b62d667abf8118e8af,11-167,11-167,True
4d3bbf1268bae3bc42f6ea1bc496c3a3a275b2e381c56205bcc9b02378ab72cd,14-498,14-498,True
d2a35e2db36b8fd5eaa585b92b6a2346383edde93c78a4f1dcc73e236d99fc6e,10-1200,10-1200,True
900d713a68179667a7c02087bc4440cda3a5e5014efa1d98a78c7cacc19b9e6f,10-553,10-553,True
ed3d12dfb9cd924a2deeb7786f1da98487b1c0ee9526eae65bcb5f19e8d1e03b,9-1037,9-1037,True
81fd6a219c6d71754e9ec6344eae851b6429743bf82ef800cb044a827f0fd3fe,10-657,10-657,True
b04ef3d7d90e7a482cee514e9975df603abc4e8fddc4467fa5b09534b4c9779f,10-430,10-430,True
33c6bb96467847446e2b036b7a9b3cab445ab6a2408e63b6026bb263f2e0ece4,11-239,11-239,True
fd1c3e3326b6632a8a574bda7636e5d7af538f94b0e6deacb7d7deb954fbbade,10-167,10-167,True
5e3ec4b1266e1a5f0c7e5d1eeff7ffbacaaa7d9704adfccb593e22dcb4273630,11-168,11-168,True
1c0436fa803f755a82c5162d66779413d8c1cdb788ead3a739b645f648cd5eba,11-365,11-365,True
73e24efa7e23f76375bce7138c00f99c4a44bdd952f62d2474477e57f5df36d0,11-445,11-445,True
7bca18518191e9e88d0deb94aea875a620b2b6567a43a0b4a9a4dfd27f69d436,11-630,11-630,True
2349cddb9af77e0809cbee7f9f5f69d88e952b077178d8013f9b4a0ed69d724a,11-155,11-155,True
857514604d124fecaae07a14cad232b62ec23446e6eb849d68806f7bf113e02d,11-538,11-538,True
2dd4780f3df65d921d24652953d82c978c8ebca86c3326fba4359f2e350b9929,11-153,11-153,True
4de04a4f6ac7c9b5b157da915ae4d9ea61db49b841dccde417e9c82363810366,11-580,11-580,True
2e9e6f13b29467726ee8e29e316582ab52b42e77aee3acdbdc69537b861bd437,11-266,11-266,True
cff347b4e910a3dc9736cf065736cf5f743da0e5d96fec55192f69d54dbae026,12-533,12-533,True
48404b6de17ee48223edee21c6041048fc1e87fdea110ffd33cc2e6eca037c72,11-610,11-610,True
151197f90a7253e1b93f001b1e58f861408f4200acfc14bf4fb2251cf12a6b71,11-221,11-221,True
51f549a0e8d847a481bfa74287fe1cab5bcddda9e814fa1c84fa27da04da994c,11-244,11-244,True
1b1efcdf7bbb453fbfc23aa48279fbd1319ab8ae041bc74c9901153e9a4a71ac,10-414,10-414,True
441e5b5105625328488f2b443f39effde80b0efdfbf531e03975e62f0875c1d9,10-4,10-4,True
eda980e2013be1995e6c6a0df62b117aacb78c50d3c8238e2dd4b477634c3d13,9-644,9-644,True
c66634fc4ffc23a650f2c12e681256c6206bd9744fc7356d12025ca166d0c01a,8-6,8-6,True
2c5188877d1fbbfb152741ab83c84e08f9671a3572eec27f383e57a6a8284346,10-678,10-678,True
a2ac44777b3fb39d769fa3834c3b6d832040ae1561b548a8cde19de96e1614d8,11-360,11-360,True
87d0411e547532173826d465cf51cef92737ce065850440143bd30a9215458f9,11-357,11-357,True
c050755289139a77c55accfcced5c5e617fd943206516df0a7f61e6000145dfc,11-623,11-623,True
d6511c5b94985d0eedefdf412ac379fd7b6734b00bf20df9ef1a8181b142aa62,10-900,10-900,True
c0a62b2c58c69872f9e39e11c949b11379b6554b6cb8a659b68434e1d79f194c,10-987,10-987,True
e96ad415b39a1583910f73a58c243095f27768b81981b0b814063fc6eb612f4a,11-341,11-341,True
190c97079650787165c6b572973f9dee3ffadc5841e9bb33a5e638a50195f6ea,11-574,11-574,True
5857ea5faafb15f0454ed5eec1531f83248b8be4bf5487460e647a8cc7da7ccd,11-38,11-38,True
c764ee7a5a207b344a1e0f91283cf0eef26012638223f9bdd1f9a8a69f6cf03e,10-387,10-387,True
091b028242f9efff43cafbbf30d421ef9a202a4712817a714243d4b9623a0002,10-137,10-137,True
70c9e868120f1f2e10689351fe1a485679ccae9f64e0f5e9bec3485dc8f58da8,10-545,10-545,True
eaf4b4a3ecb72234270c4562de377418dc51149120590996f722530043e26a23,10-604,10-604,True
9378aa87fecce12ca66c116278e0931d597572f31a60895662ddb2e4b54d495b,11-674,11-674,True
029ae3c4b7260f181439a9f01df6f9fcfeefc714784931e29d8d60496142bdd8,11-36,11-36,True
7e87fe85dea21a3212a7279a05d404d11831d9eba418e05602d9cad3ae0f7804,11-689,11-689,True
a33539caeca4dac69c5eff9038ebd3b1f1104186b7e681d124b247f21af2584a,9-92,9-92,True
a968a061e792b402eb948f71a86fec2806b7c39dfefb637cc38a8a0667b11aed,11-202,11-202,True
061c086aa0d89d1d2d7bd67d2182715985f6836ecde5a9974683dba5cc1b2315,11-276,11-276,True
0c3dea3def6e592d293aea4cf318d501b475dfeb109f162c773506b562f65a1c,11-128,11-128,True
cdb9597327d2ebf5e614d05800423c489e9f12790abd0a1482d42eee4b2fcbd4,10-509,10-509,True
fc641452758df6a0a0d38e6c868dfd80fe582a8b2d3811b262871cbc14e0e290,14-162,14-162,True
a0c75b0c45103dd332be872faf64932cb77af3380fd4539e38a88ce8dc33f28e,11-492,11-492,True
9ae0dc615d0cf8be926704253705052048d75ba51ca66bf31f36b746b9591ded,12-945,12-945,True
5f10d198c8254abeaeff3922ce3e463ac7d169e8e04f72db5fda7d3575a16de7,11-188,11-188,True
eb22701591e1d19868e0eb3db405707022dd53e348f762cbb562d55667006b38,10-742,10-742,True
2e8091631d450d490dd98acebb0e436c7e1eac0f8a94c0a1a57b7d7b32448c92,14-1053,14-1053,True
ef312d2e61b42a11c0a17a894240e6c7653d9f6585ad5d3395936d1637f4f227,12-942,12-942,True
85efb2b8dfced1661104ab7f8f6e5f0f7477844ae73c29c11f2fa80a78c85813,10-180,10-180,True
7904fb8565d3a0540de1f7b1128ae1578f58a4dc92a93b9e4ff9b1e16fa0467c,11-288,11-288,True
fe8e695a3b5943a40cedc364a9bb7351e97e4715a6621aba38ac17df2cb39022,94,94,True
01ebfd38869900cb1207fae57a7ade4a99fa62b92fb69951b0f6175e45db1c88,7-719,7-719,True
792327d16bd59c8002535bbc0396accc3c49748db04151f0a0ac903cdd4107e5,7-413,7-413,True
ff8c90bfbdf33b29dbbe093a0fa3e9832d7bfd77ad0d6c82e5a077208bfa6632,217,217,True
e02d725589e01d9fff74b66eca4fd2d7fe270f6d41e989c1b383652141e1fa94,14-152,14-152,True
3f4e0517919fb3b7bb7867e00e48fd44b5278d44149a89b76f694d46285db8ff,11-148,11-148,True
2352987e65ecfcadbf720de7bbe478b48b84874630548e9c5547ad15e2bc4314,11-2,11-2,True
39ccb6dae5d792576444fbc1e70736ef695c5dc5b3c91fdc68a95867d4d49711,10-321,10-321,True
ec65fbbf3c34a0aeca57e88fc4403e206f081da49e79a956db7cdacec3e2865a,13-928,13-928,True
b648a0696094a1add85042cc2e6c4698930b17817e6f440cc723e8f443c54203,13-794,13-794,True
6860dd48c653e67dbfbc4126e4ee5abe649f3bb732f3b7f2816d23ed642daf5c,11-478,11-478,True
409f2ff0b2a63efbfe125f58d0cf2a7ffa864cba0b6e0ac43acdecf3d7d508ce,12-898,12-898,True
873b6031382eb05aacf6421c8ed473fc939422c6fd0158bba79ab938f2c2912b,13-1044,13-1044,True
226222bdfe8228ef4773ecfd8009afddd1ff687cdb41dcd0ba3d93bdd15d3cb2,7-447,7-447,True
54fe95f27ee0b7922070b353fcf9db420300a856452971ed76bb62f46a706703,14-1322,14-1322,True
154556e8b3aac8b0e779ae5cc78819882f2b196907001487ea991c6f05707835,10-1198,10-1198,True
022cc6445f06cc85a631ee86a85fe0abfa43883f7cf3daf52671ef760cc2843d,355,355,True
9760b90f429ee6206556bd3f6468295fd3ab35553e8bb340ad00d09a03abfb2e,11-752,11-752,True
2ac0a6f84977ea1014c4a1c16183678b24ee6e19614ddd9b92fa87649aacee74,11-632,11-632,True
84d4fa48404ff00fe7ceb582e872e1c2fbbaf9529f8c85a98fa06b512e6b3279,10-802,10-802,True
8d352155b62def1307f1e2d63e263d95737a046f9da94f44398f7bcd81dbdb5f,10-927,10-927,True
002b1499f82eb62f99ef04480138edfee94719f4f37543388223ef8984900ac2,13-192,13-192,True
fa20b5c3c70478ecf034e00db3fb35924cb4aa956d62862563fff93f4b1ff0bf,10-1130,10-1130,True
3fff910db5fa5f77a7f23849ecdfe5af1d599d1c81bc75c176b3b1c6b7d468c8,14-1426,14-1426,True
16effef4990541876ab0abdb15d5f16a56bb662a4b97cac08b141d7be4f43612,8-99,8-99,True
3220f2d85a7858ca45ca5f0e865b9b4a5f85fd00ab89c5e534b8dce2362f8d80,10-22,10-22,True
1b8fdc3452fa692397d4ca384d551993922c2cb73338c4b2a942839c62ee4d26,10-720,10-720,True
a74d10507bea046e18533d25e49b0ca4f80d4ded65170db048b1fd4a72b6d22b,10-1049,10-1049,True
73af53b7a3d81c7b835f8bc83b91d9261bf6fd7dbc4fd0b2dc7bb60aaac1ddfb,12-444,12-444,True
cab4c8482754cdc9158758a6bf8c5a68de5d630b35ba52a06f6cce09afdd6f14,7-121,7-121,True
6b0cecf236796893e8fc1e6757d706f3d34e4b6a193289e3b1e39ab70aefd5de,7-29,7-29,True
0653986986cbab2e01169c801c00a32f5ddd0ca4c30f97647de4f6b6118dcd5d,10-893,10-893,True
160630a39ec4d38473877d7327d3132f60627bc60e2480f7e84bce0ae76ecb65,11-328,11-328,True
ab10461025db3f09a49a832a1bda09d4958bfdef9f0c99b0093ed273610029f8,10-543,10-543,True
b754fd4a36254256ee31ea169fd86c357f9eea441650c0f8ce7e5ace5388aab7,12-405,12-405,True
6c9e2db9120f09b5d9dbf3a5a2fc002f82b5eb4240dff68b7b868ab29d157e95,10-1100,10-1100,True
82fe1f0e304db9557286e1846af94e26f8bfb22fe3b94aae47e71b9cbcc550e5,11-29,11-29,True
1462781b0e6a372a880e227147913e02a55c50da07482de0a2b325317d82806a,13-27,13-27,True
7909d9d124058806104d8faef340d5517558ddebbae224849a5dee2d82dec24a,7-1009,7-1009,True
1a90cb0711982ce833322136a6f4850f74ae7b7d32e17ad81d96905422af13a7,14-37,14-37,True
c43134b40927a77e9d2488f54e5c3806cf592bcff6da61d153a8db1c63413c44,204,204,True
37f6ac58f50d3e3586595237982a27b25f0b60f96a2ce3b922730c7a46ba91e0,13-443,13-443,True
ce4f0cd6c92c6a38609e8b78509f8f8d6bb7503378f191bea791f0de42e1c14a,14-577,14-577,True
e4372e645693a8a6442aba26c60fbaa2776646551188c481bfe2d986ee5b083c,11-416,11-416,True
4333b2c7e0b98b909f261cb6ec20d1a607d1cf4724f46006edef576579a7b19c,10-779,10-779,True
0480b40cb5c2af6ac0f016edfeb5ad7d5ec1bbe23f0aaa0d8d558561cb40d3bf,10-163,10-163,True
966cfacee1b8ff01a4799f7b51a79b215a410927186639d56c55112738428c91,13-215,13-215,True
484dad888e26ba7fda8575b09f92dcbcaa1c0b5509b4dc106bbab8e06aa3a0f5,14-543,14-543,True
a361a1fd5eb960fba1b9265a74d429c430a460b7ccbc4c2febc99345c61a5b06,9-45,9-45,True
3dd0050458cd27dec5dbb8dff5f741c121170802756365cc47c8e21934d9883c,13-265,13-265,True
a05a1a4beb3078c48619124ff98b9af4aad9b2873e53b094b308703d4846a852,10-440,10-440,True
0a860fa470fe2d73ad02fb54da51d43e5f98a53f8041a081155262c8a998d1ca,10-168,10-168,True
819bd7f0cae590bfefb8df69daad7af64d75056cd3cc20bd06e8eb639f0637fb,10-63,10-63,True
5594e7cd271ec8504839d82a8126f7470ba1688de77ed11d4981105d9258c02c,10-825,10-825,True
5b2c2ddc0aed01be72d9c7a076cd7902a870a08e28785fff9227c1ea7d378056,10-432,10-432,True
3f655612d4fa2de4c4884414acd534893a6c47f85c63140835d4314b2b04904d,10-95,10-95,True
41a9078be00ff2e17177594bfd94a353b037b009c4698d62238b448b878cf580,10-152,10-152,True
51221cd46fd336e6b11dcc0e538bb0d1ba955d2ec3e411dccbb95aaa496eba4f,11-7,11-7,True
5008b3a2a136a05bfc9213808d0575e9f2fda3fc821c9b6c1d236972ffe21d9a,14-953,14-953,True
a99574a0f2dabbdbbc7b30e69777e6b993747047d0699ad91638089531f3fbdb,9-28,9-28,True
bdf7419c6250d5ae4f8c65d6a2cb05babed246da25fe17c21b0d1af0bb91af6e,14-383,14-383,True
a579591abad80fb595f5162b1b608bfc268ec5e1692608812f5d05f23feb978c,10-435,10-435,True
ff3dca14efd1ce5da49ffc8046f8b50877fc30e1a33ed26fb22f13c8f970ba26,10-552,10-552,True
d79e6a3829f4a8fcdb5d0457ee9d898d9a6e454f61acb96c8ee40f2a3fd9cfb6,10-925,10-925,True
8ab8745dd7177f8a3e6a3ce8812b1cb40127725f4db82a1b505f94b778298a64,1404,1404,True
efa46f6e2ac0e48727f6ef92ccb42f42cf87a2575dafe064c13b6773b9c61578,9-90,9-90,True
fb5c8b1ab2f11e88a280cf0d7589300605d89e4e783e2ed7e22136019ceff9c3,12-245,12-245,True
256b5465c52124434624b8207fed348481ff235a250de4a146ed4924fd0a04e8,12-361,12-361,True
766ac6ec05f975dcdc370137e2a672bc58aaf9c874cd4a4bde5467a1a4793789,14-711,14-711,True
ea6ce1a64b6d763a0a0276544117693d151bbacd8bbfab38a2ef6efe5fc2e258,12-329,12-329,True
e6e5b7a2abc75868406edd166b5b1a4c62b78f2405b75f35ec0946d56572530e,896,896,True
0736a4618775e141ba6b56ceb8d3c192fc70d6adf0df782bfac739f43132ae43,7-591,7-591,True
c4d24de4a1d1b6de2b726d44c9ba3e097160d0d98d270ad10bb03a285278ac37,7-742,7-742,True
7b5c81e7e1d4b7d4c98b616d97d35f9a968c3b98d255113ca65ff1c2132a0d3d,1567,1567,True
40888534b55dd249be3a142c70d830d0fa9c258b3028eb7dd07e1832ecc7f066,10-212,10-212,True
9bbf7a28447d4fcbfceccc9ad8ee869e5663d012fa4337c26d365006b84cfd67,14-1294,14-1294,True
909de2bf487b5c31cf078c5f2cb552560f4efbe0df5e9c900b03f3168368fd26,10-311,10-311,True
34d52584b4cd8ebb4999ef2e64442f33e5e51dcdc08adaa2ce77ded23e9b823a,14-302,14-302,True
2b6797deadbdfb598dcf71be700c21d33c601d1344aa0182e3d26b8b53f26af4,14-479,14-479,True
72d2772cbe6f2f4b6ed6c9e3ea0747f8d1001555f9e6fa0ef35f8de281d282f3,10-341,10-341,True
314bab04eb24ae0cd58bdd4f2e6997b63d7e18a3f67f89cee7b16f4b8dbefeb2,10-1115,10-1115,True
c2afb7604cfcca97ef497d91baa7c2af6ed1c24d728f1f79f0b3b9a0a676d2dd,9-1195,9-1195,True
6f691ff4ea67976d46dcc053fc51c0c65d5cbcf113937e87c5fc1b887e2e70a4,12-188,12-188,True
347058acf43f238107ab9d920d5180ed21accea7de4fe55aac3677f32faf6f71,10-1056,10-1056,True
a309fe049787bdb4a7bc69dfbf99a7959e2aa7db3a6676c5e68446bf1b30fca5,12-786,12-786,True
92ce5e18ddd09801f10d1b54d34a3b13539bb515d59ec97943f492ee9b9bf33c,14-1106,14-1106,True
f8a5819d989c04a7b764b478ae1c22b416d210af80900798f5f53db98aa340a6,9-1156,9-1156,True
8f8ec478985a987f301c63d35e84d9c7b1afb6f33467090365e0206cf3c706b4,13-616,13-616,True
36cedb1f153e479b36a89403bf42e13da60bc9516d975ba73d3234d36abb3355,10-612,10-612,True
f5840273224d0ad32d841d82861b8f5c793490ec85396ddad3c9ac603cbe0ed0,10-1067,10-1067,True
7699b41507fd9a7229018ea0b4361d58fcb5d6959670cdfb4bb5cf4764fdaf0c,12-23,12-23,True
5dcc935ab8cd911551d8ef9421b2f9b55489959c28789d76881c0488af04de00,12-537,12-537,True
4eb03b70aad2a7a61265e6d1a0ee672f4a2a223ab39d6dc05ea388af51c163f4,14-686,14-686,True
bde9f63afe2fc3fa4472d7860236c0a371d3bbbdbdfacb6ea78cfc57f4e41844,7-130,7-130,True
2b6886ff09960d6565241283173d7c399005b1ca2efa7bdaba3b3bd227e72110,10-296,10-296,True
2bf64957285229ed5d46930b2b1a042391a436117230067892e99f9f9aba0362,12-625,12-625,True
57ac12abdf0216866c39476353d448f8defba634deeb1115dee679033eac50bb,10-917,10-917,True
638d0d9f12c1ff4b6ae4a91c8947a8c073742f223795caa3edeb8e2b16a70211,11-550,11-550,True
8b21e974c02181946ed08682f78a7c6bae7b483b73a7e52ec3396ffa18d1fc63,13-297,13-297,True
0dd215570cb886c12fde30ce453e1a69a2457337da4a57289551a99620ac6731,12-339,12-339,True
871a4572e33f76245d4a99a591b308d35c4f6e365b8646c6b2a87dca5e6a7c0b,12-872,12-872,True
900af5c65bdc35217e7647544153fcfcc5100d738aca1a0f82990806f6c0ee11,13-232,13-232,True
0dd0faf705ba557c842a4124a7b48b80e9267d5bbab54aead7409cb665304b69,11-313,11-313,True
e0946b7c485f1f2fb681e37fae889be606a028e873bcb2e70de4d7603e7102b3,12-703,12-703,True
f8a72bd6662f0ff90ca98d1805fca7fc7ec0258351c7d48aca76a46d9d1a185b,10-367,10-367,True
7001b625f35ddf287cbb1b548fadefd5984237cd19b2e09f61b3560dfed99e11,848,848,True
70a0d8788bd65c984a48761832a7447b07bc5c44c919ea60e094625385f536df,7-1143,7-1143,True
