dataset,id,source_row,group_id,fold
obqa,10-782,459,obqa_400056bf78762c461b18,1
obqa,10-786,460,obqa_6f10574d41da2c2aadc1,4
obqa,10-79,461,obqa_2a2b1cf6f254dec47a68,3
obqa,10-790,462,obqa_931f54663ebb59322633,4
obqa,10-791,463,obqa_1278a1a72792f99f0a49,3
obqa,10-793,464,obqa_7fbcc4a21362aca12e23,1
obqa,10-794,465,obqa_616a100bf0102df898a9,2
obqa,10-796,466,obqa_f54691f91b79452efa57,3
obqa,10-799,467,obqa_7f9096359f72d7c967e8,3
obqa,10-802,468,obqa_58aa198a3ee496d3f70b,2
obqa,10-803,469,obqa_605941a7ed53e4e23928,2
obqa,10-806,470,obqa_5ecfad61679b482a5a5b,0
obqa,10-807,471,obqa_0d4acd299ae0176721b9,3
obqa,10-809,472,obqa_e6647f4a3906ec86a1e7,4
obqa,10-81,473,obqa_c35b169c7cddf3bb39fd,3
obqa,10-810,474,obqa_ec21d87c038ca429cb91,2
obqa,10-811,475,obqa_b227dec34f0cbb77d7b5,4
obqa,10-812,476,obqa_0c10e4ea9dc648a2718a,1
obqa,10-816,477,obqa_829ec929cb26cf193319,1
obqa,10-817,478,obqa_0f8169da389b34a4dd6e,1
obqa,10-82,479,obqa_51afbf44ecbe882d96c2,2
obqa,10-821,480,obqa_c62e65908af9e6916a84,0
obqa,10-822,481,obqa_732d97d5c0b99deba0b8,1
obqa,10-824,482,obqa_f359d137f6ba765ddfd1,2
obqa,10-825,483,obqa_a8877ced2d7d4cd3e046,2
obqa,10-829,484,obqa_7c88200dda0131551061,1
obqa,10-831,485,obqa_68ce7d8a5158799ef4cb,1
obqa,10-833,486,obqa_45f4dd0553fc6f98be5d,1
obqa,10-834,487,obqa_bc94521fe54a66f21015,4
obqa,10-835,488,obqa_6f5441edbabf3d483515,4
obqa,10-836,489,obqa_55938fd57cd3a5cdb74a,0
obqa,10-839,490,obqa_fed668354360918a979b,4
obqa,10-840,491,obqa_e1df6680c9866eebb6fd,0
obqa,10-844,492,obqa_2845792c7d09229d1083,2
obqa,10-849,493,obqa_e47c33fc9c1b60e27e83,4
obqa,10-855,494,obqa_6e389cde8ebe4e54da4d,4
obqa,10-856,495,obqa_f82a3f6a92551b8d3a7a,1
obqa,10-857,496,obqa_85b3821d0fc769c3a10b,0
obqa,10-86,497,obqa_f0fc4af2f4f9767c70ee,0
obqa,10-861,498,obqa_05791c69c19d75923a8e,3
obqa,10-863,499,obqa_b244beea4180dcf7f4cb,4
obqa,10-865,500,obqa_3b348e1af9b9ab6917a4,0
obqa,10-868,501,obqa_1a58ec6dd62e85771ae8,4
obqa,10-869,502,obqa_93d214d76c12b120d6cf,1
obqa,10-874,503,obqa_73b5532efa37b9ada8d6,3
obqa,10-884,504,obqa_2ed680c226d4fcc11898,1
obqa,10-886,505,obqa_1335329ea87e84881a53,0
obqa,10-887,506,obqa_48dac04f21a8a0e2a52d,4
obqa,10-889,507,obqa_79347abb0208e0df1102,0
obqa,10-891,508,obqa_4655802bf795f72dfb6b,2
obqa,10-892,509,obqa_847e3b3b883ad0988d29,4
obqa,10-893,510,obqa_b0f884a914701dc24673,3
obqa,10-895,511,obqa_ce1b02877e2c41417d0b,4
obqa,10-896,512,obqa_c5872b4022bc4f4cdbdd,3
obqa,10-898,513,obqa_6c009cb102c4de396f5d,0
obqa,10-9,514,obqa_9bee1c87c2775eb1263a,1
obqa,10-900,515,obqa_851c27ebab08f9316ea4,3
obqa,10-903,516,obqa_f32e4bf6024bd1ff9084,1
obqa,10-906,517,obqa_eaf45943c5d3d7b2dfcb,1
obqa,10-908,518,obqa_2aa1365e56613d104da9,3
obqa,10-910,519,obqa_1d38dd598823c9ec8882,0
obqa,10-912,520,obqa_9bf78d1085c43d5ce0cb,1
obqa,10-915,521,obqa_b13e3f43ca7190efd747,0
obqa,10-917,522,obqa_86b109138019d5777839,3
obqa,10-918,523,obqa_6427c00c64878b22e489,4
obqa,10-919,524,obqa_b1dd44b360c0a53fffcb,2
obqa,10-922,525,obqa_7318a95cddab8e8e2cc9,2
obqa,10-924,526,obqa_bef6cf690472e5867eda,2
obqa,10-925,527,obqa_5c3775afacd1d28fce53,2
obqa,10-927,528,obqa_ffa4b692c9ca0dbae44b,2
obqa,10-928,529,obqa_97e322c26a73aa927a92,1
obqa,10-929,530,obqa_384f73c5097723ef8e5c,0
obqa,10-930,531,obqa_f2ba791b9012ee6df908,1
obqa,10-932,532,obqa_c5037a60edc4c15f7833,4
obqa,10-933,533,obqa_240a3eae64431cf0591d,4
obqa,10-934,534,obqa_504a376ae5b73140e0f2,4
obqa,10-935,535,obqa_eb6830f25af943e2b273,0
obqa,10-937,536,obqa_c1c6e431a0012fa26987,4
obqa,10-939,537,obqa_3c36e8c5710cbb0d34eb,2
obqa,10-940,538,obqa_db21cdb27a6a871c146f,0
obqa,10-944,539,obqa_a90d78fca92348ff678f,2
obqa,10-946,540,obqa_60952247c756f9c5744e,3
obqa,10-949,541,obqa_77923fe8af0eb26d2e8c,2
obqa,10-95,542,obqa_5ad521c4df6d5c2f3065,2
obqa,10-956,543,obqa_8a2c1e79355ef57063cd,4
obqa,10-957,544,obqa_436772f5b7e711c9d300,3
obqa,10-964,545,obqa_8d577a0a63091b3cb14c,0
obqa,10-965,546,obqa_b7f7dc2b8e9e2c1e3f13,3
obqa,10-972,547,obqa_52de37e52482b0f0a536,2
obqa,10-975,548,obqa_e47dc283fc34fb1324e6,1
obqa,10-976,549,obqa_d6e1786e85ed7781463a,0
obqa,10-980,550,obqa_35111011543f4d37d356,2
obqa,10-981,551,obqa_a87c91c4c4ac4b3a94f1,0
obqa,10-984,552,obqa_d88b2c4ada3e08547dd1,2
obqa,10-985,553,obqa_2288830e095f5316030c,3
obqa,10-986,554,obqa_b9f5e598732279eec4a1,3
obqa,10-987,555,obqa_bfc17f52379894883f48,2
obqa,10-989,556,obqa_cf864be8190eb2f51762,0
obqa,10-990,557,obqa_922520d8806348884518,1
obqa,10-992,558,obqa_62528275844053d2a632,3
obqa,10-995,559,obqa_fdc9ac9b797a0e3512d3,3
obqa,100,560,obqa_21115ff56823e1cd1027,0
obqa,1000,561,obqa_a1f27925da662ba68b82,2
obqa,1001,562,obqa_e5469d347bd29acb3c71,4
obqa,1005,563,obqa_c6997a168aadbebe0dce,0
obqa,1011,564,obqa_04eb517a60ce60041505,4
obqa,1014,565,obqa_e280f077c828d558a57f,3
obqa,1027,566,obqa_ddef57ef6a3cbeb9c394,0
obqa,1030,567,obqa_e554235b8b3cac552e27,4
obqa,1034,568,obqa_71b33c79d14d0d891aac,2
obqa,1045,569,obqa_f7800679fe2d94b22b68,3
obqa,105,570,obqa_ae7cb886e68c8964eff2,4
obqa,1054,571,obqa_e62b3b829575d567dc72,0
obqa,1058,572,obqa_6f699828f42093f4eb25,1
obqa,1081,573,obqa_30252ee405cf07daa342,4
obqa,1082,574,obqa_3e20e32999f4e57609e5,1
obqa,1091,575,obqa_648d64d4e056ab2f877e,0
obqa,1093,576,obqa_4f7a3a0a3e89a461e293,3
obqa,1094,577,obqa_2448b35a4f68da0ebd0d,4
obqa,11-1,578,obqa_3c2937d442522fa52ba4,1
obqa,11-100,579,obqa_083861182b31dd16cd34,4
obqa,11-105,580,obqa_862703a0c71f3fc707ee,4
obqa,11-106,581,obqa_b54648fc7ed4277b5a6f,2
obqa,11-107,582,obqa_2715993f12411dfd872f,2
obqa,11-109,583,obqa_5f85a297a9009916d4ba,3
obqa,11-11,584,obqa_b23cffd884c6ed272511,4
obqa,11-111,585,obqa_825e102b2b854ae482ac,0
obqa,11-115,586,obqa_dc889529c1622e979a6b,3
obqa,11-118,587,obqa_547a04e3304be1ae4891,3
obqa,11-119,588,obqa_357a50e9475169b329c3,2
obqa,11-120,589,obqa_cd35a1f4509e3b505782,1
obqa,11-123,590,obqa_f2bc87fc2ece4cea9898,1
obqa,11-124,591,obqa_c2f20585b92fc0909386,1
obqa,11-125,592,obqa_ad819f1f7f9c9d41ba85,1
obqa,11-128,593,obqa_9ace83772bf46bd9cac3,2
obqa,11-129,594,obqa_775339d6e6dbfe8abb4a,0
obqa,11-13,595,obqa_102f5124a46200fe0385,0
obqa,11-130,596,obqa_9c6b0cdfcf4b57fcfc08,2
obqa,11-132,597,obqa_83706daa19d96f58ecce,0
obqa,11-134,598,obqa_bb7d4431870c9e340447,1
obqa,11-137,599,obqa_28542c884d4f4f6e25c2,0
obqa,11-142,600,obqa_f19a538a82dc99710ad6,4
obqa,11-144,601,obqa_c2a32a794a602d6fa7b1,0
obqa,11-148,602,obqa_d038e430a7af33b77415,4
obqa,11-151,603,obqa_301d3ced81537f633ecd,4
obqa,11-153,604,obqa_d58957255fce21971130,3
obqa,11-154,605,obqa_78061b31df3efd5ade84,1
obqa,11-155,606,obqa_ef8b07b4b7eb5ca6244d,1
obqa,11-157,607,obqa_06c0eff3b732e28078ca,3
obqa,11-159,608,obqa_541f3e1fcdbd47d8433d,0
obqa,11-161,609,obqa_6ae56fda34f91ac2aed1,2
obqa,11-163,610,obqa_360ada0834c1e80a2df0,1
obqa,11-165,611,obqa_b53550bacb2f72a932be,3
obqa,11-167,612,obqa_ecfe6631e605aed68d39,1
obqa,11-168,613,obqa_2319a6a1f223806a4426,1
obqa,11-177,614,obqa_293254b8dd891d110f16,4
obqa,11-18,615,obqa_6fbc662851d5dd8d66d1,2
obqa,11-181,616,obqa_a3738f94b38a4782bf2c,1
obqa,11-184,617,obqa_7c99fdeea383cf7b304f,0
obqa,11-187,618,obqa_f04c89c0bb5bc3084b4a,0
obqa,11-188,619,obqa_49b91470e224480efbe9,3
obqa,11-190,620,obqa_45f13d88cc4a6905793f,3
obqa,11-191,621,obqa_53e63cd68a42de8e256b,1
obqa,11-192,622,obqa_183e937f4b001c94f67a,0
obqa,11-195,623,obqa_d16f0284e7b47508e8d5,0
obqa,11-197,624,obqa_ee5a24467f2964ec8baa,3
obqa,11-2,625,obqa_aae9f3d71e9cec9b34b1,4
obqa,11-20,626,obqa_10b763dfc9303d2a28b8,3
obqa,11-201,627,obqa_1ea18acd5ecec70ca241,1
obqa,11-202,628,obqa_ce786c9c6bb28dabd272,2
obqa,11-204,629,obqa_cbccc6a3935c15922682,4
obqa,11-21,630,obqa_c8066646f0905df331ba,4
obqa,11-210,631,obqa_0a9908d19fecd88d3df2,0
obqa,11-211,632,obqa_5e82c8696cd63b73c54d,2
obqa,11-212,633,obqa_261f72d3d127dde60f3d,0
obqa,11-213,634,obqa_fc58aaa31fde75e4be56,0
obqa,11-214,635,obqa_17e5e059e20dbf2b0699,3
obqa,11-215,636,obqa_bc2ca5dd5f28d79c781b,4
obqa,11-217,637,obqa_70767f89cc43d668fca1,3
obqa,11-218,638,obqa_8bc508a0fb9bc9d851e9,4
obqa,11-219,639,obqa_7c5dbc601aab310f1fe3,2
obqa,11-221,640,obqa_b3ef4c9e95f5af0e2fef,2
obqa,11-225,641,obqa_3430cb1c5c05b88cdcc3,2
obqa,11-226,642,obqa_3a732dec8d22e12e2539,1
obqa,11-227,643,obqa_fcfc22bf45f4e2b8f941,4
obqa,11-229,644,obqa_51a730f5ce5597a29fc7,4
obqa,11-23,645,obqa_ba26f5556a1f2ed4fb7f,4
obqa,11-230,646,obqa_190f41b58bd80af296a4,1
obqa,11-231,647,obqa_5d559a2ca04cfd9b993a,0
obqa,11-232,648,obqa_795051d6bfbc3b6abf51,2
obqa,11-233,649,obqa_3efe950b3b43da1a9f93,4
obqa,11-234,650,obqa_5e5fefd41c3238b48461,3
obqa,11-239,651,obqa_63bac2d07a0d5294e3a3,3
obqa,11-241,652,obqa_95bb1a3e685cc287e6ff,4
obqa,11-243,653,obqa_33f4b1b8fca54f2ed444,2
obqa,11-244,654,obqa_9be69cf13ad4ee4d790e,1
obqa,11-245,655,obqa_822b31af520563da4dbc,3
obqa,11-248,656,obqa_6993be52f95c4bfa4d5a,4
obqa,11-249,657,obqa_3f820a7c78c8f9df06da,3
obqa,11-25,658,obqa_83b9cb194388dc9eeba8,2
obqa,11-253,659,obqa_51217954e1ec3f0eeba0,4
obqa,11-254,660,obqa_f11ad3f1cf455e103c4b,2
obqa,11-257,661,obqa_03f4786322695ff21a30,0
obqa,11-258,662,obqa_5bf3179f9d73b82b2509,4
obqa,11-261,663,obqa_2a250174df918d11eef1,0
obqa,11-263,664,obqa_405f115d6accde78d193,4
obqa,11-264,665,obqa_b1a265071140d47d4418,3
obqa,11-265,666,obqa_2ad6b368a6998896f653,3
obqa,11-266,667,obqa_1e492c544f5956ab999a,4
obqa,11-267,668,obqa_b0b40f3f247eb228a236,3
obqa,11-269,669,obqa_3350387b24ace5ddcf66,4
obqa,11-27,670,obqa_7daf4c293f61bc26af9c,2
obqa,11-271,671,obqa_4ab0e0cd203fa57d42b4,3
obqa,11-272,672,obqa_c6e21f4ae1992351ffa0,0
obqa,11-273,673,obqa_be1ffb28c417dfe9b480,4
obqa,11-274,674,obqa_3da64b24af68ba4217c9,4
obqa,11-276,675,obqa_8aed6c1151b2da556e11,0
obqa,11-278,676,obqa_af97284ee235811a8a8c,4
obqa,11-28,677,obqa_6d5d859281cfc49fdcea,2
obqa,11-286,678,obqa_6389a35d1c044095a3dc,0
obqa,11-287,679,obqa_879f96f932be10cba919,4
obqa,11-288,680,obqa_83835567a4a8bd794be5,3
obqa,11-29,681,obqa_9e845ef46b36759a5ec6,3
obqa,11-290,682,obqa_d4d5026f98825f6144fb,3
obqa,11-293,683,obqa_ebb4d911501d8618c0a9,4
obqa,11-294,684,obqa_4ff989b8dedab087d519,0
obqa,11-298,685,obqa_f66c05c376503c9ebbb3,4
obqa,11-30,686,obqa_62deb409c620d4e38f1d,2
obqa,11-304,687,obqa_f26ef73516ebc76e0e92,3
obqa,11-305,688,obqa_b28bc6b5c5d70d15637d,1
obqa,11-306,689,obqa_a6b387863d2de776b054,0
obqa,11-307,690,obqa_6c4989319c42a801b75c,2
obqa,11-308,691,obqa_51e25db9115c20781e2f,1
obqa,11-31,692,obqa_30e4301088087986fca5,2
obqa,11-313,693,obqa_3042b1744d7e9c1f9abc,1
obqa,11-314,694,obqa_6c0f0edec41acafc989a,0
obqa,11-315,695,obqa_6ddb2f3ac691846f0ebd,4
obqa,11-321,696,obqa_4cf4ba9662ba3f64e3c3,2
obqa,11-323,697,obqa_019556a5bf49c7791680,4
obqa,11-325,698,obqa_d1c98017c5a3f2103976,2
obqa,11-326,699,obqa_02838321fe557bc7bdb2,3
obqa,11-327,700,obqa_fa952fb2521ccf16162b,0
obqa,11-328,701,obqa_6a21e500d6fa3f03b4b8,4
obqa,11-329,702,obqa_80898a0c356fbf941aea,0
obqa,11-33,703,obqa_edfc9aba302c6527300d,1
obqa,11-330,704,obqa_b31751cdad0f156d93b9,2
obqa,11-331,705,obqa_cebffff448649671bb68,2
obqa,11-332,706,obqa_5beeb7401548f531d540,3
obqa,11-333,707,obqa_dbfd41fafc4de072af3b,1
obqa,11-336,708,obqa_9d858683985e08c851e5,1
obqa,11-337,709,obqa_db1d121513b2c80528d0,4
obqa,11-339,710,obqa_e5a1ab883c4055ea5bf2,4
obqa,11-341,711,obqa_28b53149183438025eb5,0
obqa,11-343,712,obqa_90b7ab653befe4c9430b,1
obqa,11-346,713,obqa_4664b91054688ddfe55c,1
obqa,11-350,714,obqa_df9ddad0208f6edaaf7a,2
obqa,11-357,715,obqa_3b6ebc6c62bf2e364350,3
obqa,11-36,716,obqa_4cb138eae49142c746b5,0
obqa,11-360,717,obqa_c9e7fa73d9d82ed2769c,3
obqa,11-362,718,obqa_28592297110b6da8d051,1
obqa,11-363,719,obqa_b238c55575d618a6f019,1
obqa,11-365,720,obqa_dd73957aa48e0093e5b1,3
obqa,11-367,721,obqa_2a184d3bcc9b482b3c6b,4
obqa,11-372,722,obqa_c60f25cfeb9cc6bf31f2,0
obqa,11-374,723,obqa_e8fe516fe3066c319b16,1
obqa,11-375,724,obqa_82fda136b7d853d55be6,2
obqa,11-38,725,obqa_e9a5910da16cea896792,0
obqa,11-383,726,obqa_0f30fb900318c705f680,2
obqa,11-384,727,obqa_1fbc1a13f552c0472c80,2
obqa,11-385,728,obqa_05bb64989070e866f04c,3
obqa,11-388,729,obqa_d6f21ae11ac5feec5207,1
obqa,11-39,730,obqa_e08f178bd331e710d20f,2
obqa,11-395,731,obqa_8720b9386035071047a7,0
obqa,11-396,732,obqa_6e9e2e7cb99806f59024,1
obqa,11-399,733,obqa_c185fb0845ad0a317bda,0
obqa,11-400,734,obqa_7ed61f264a7fb72c6ea2,3
obqa,11-405,735,obqa_03f3bae6b27927e26c74,0
obqa,11-408,736,obqa_ace1a471e3740f0bddbf,4
obqa,11-41,737,obqa_5c56b20e4bfcb12ddca7,1
obqa,11-412,738,obqa_0894e9d8a8cb9715c38f,2
obqa,11-413,739,obqa_b449f78cb8a8278fbaa8,0
obqa,11-414,740,obqa_7be67642fce52e5ad9a6,3
obqa,11-416,741,obqa_2c4a82063c438cc86c5a,1
obqa,11-420,742,obqa_97e819cac7b10ed44e87,0
obqa,11-421,743,obqa_3f773b6569754ebb13f2,3
obqa,11-422,744,obqa_713c25bbea09f7edcb07,0
obqa,11-424,745,obqa_ab01676eda39deefe0fe,4
obqa,11-426,746,obqa_25bd35469958cf7f5d4c,3
obqa,11-427,747,obqa_158787895d2303696a2a,0
obqa,11-432,748,obqa_2fd5247b4302a81fe1b9,3
obqa,11-433,749,obqa_b337e95555a6d3d39ef5,0
obqa,11-435,750,obqa_13429dd18bd0b79235d9,1
obqa,11-437,751,obqa_16403ec983135edf13f0,1
obqa,11-44,752,obqa_9bc077652e3dcf5a3f52,3
obqa,11-440,753,obqa_910828be39a45ebbfe86,3
obqa,11-443,754,obqa_9a0cacb7ce43298e7526,3
obqa,11-445,755,obqa_a8ab7807ffdbde8e3fbd,4
obqa,11-446,756,obqa_6cab34c50b2b55ceb424,1
obqa,11-447,757,obqa_d69537f37b718a2c686e,0
obqa,11-448,758,obqa_74a59002a1654fcbcdc5,1
obqa,11-450,759,obqa_7815fc508036461435dd,0
obqa,11-456,760,obqa_48993ace2db5b37c0281,1
obqa,11-457,761,obqa_9102ea6b456d88ead360,2
obqa,11-459,762,obqa_6faa3726ae79da4cea7a,2
obqa,11-464,763,obqa_2b0d8ae2a26096e87a91,1
obqa,11-467,764,obqa_e00044e839ba82b7ba19,0
obqa,11-468,765,obqa_1e302baf15c214196106,4
obqa,11-469,766,obqa_5085e1842564f23f7ae4,3
obqa,11-47,767,obqa_e7e405783a2878a3b7a3,4
obqa,11-471,768,obqa_1beb8bbfd3878d1fa3cf,4
obqa,11-472,769,obqa_b6a450e2793ac3ac418d,0
obqa,11-475,770,obqa_94e6060e03ea873bfb7d,3
obqa,11-476,771,obqa_72690e662c60421844ab,0
obqa,11-477,772,obqa_9c646ae8ea642a7e26dc,2
obqa,11-478,773,obqa_79ced2dc37b6c2f57abf,4
obqa,11-479,774,obqa_5cbc53b0cb11b8e421e0,4
obqa,11-48,775,obqa_42b9548fc9f56856d08d,4
obqa,11-483,776,obqa_1841dfa04fb03d49122d,0
obqa,11-489,777,obqa_4abdb0980e2e04044325,0
obqa,11-490,778,obqa_20fc4c2a5266477e858c,4
obqa,11-492,779,obqa_e41791fc7f253d0a80b5,3
obqa,11-496,780,obqa_870949573c0d2531f8d7,2
obqa,11-497,781,obqa_c462de51ae0239b24e44,0
obqa,11-5,782,obqa_69a2173136f899d4fa7c,1
obqa,11-500,783,obqa_468a998821220d0d11fb,1
obqa,11-501,784,obqa_60c603d6acf1b74cd177,2
obqa,11-502,785,obqa_0c203a2be916062b325e,0
obqa,11-508,786,obqa_7de3e412ddf8719b5609,0
obqa,11-509,787,obqa_535bc110c5bfa6b6a19a,3
obqa,11-510,788,obqa_266f197b6a22a238d23a,3
obqa,11-513,789,obqa_18c49579daad21302bb7,1
obqa,11-514,790,obqa_19ac92c824931b6f9ecc,4
obqa,11-517,791,obqa_631823a9f5d7e08c6ae8,3
obqa,11-52,792,obqa_b6360c8f67a024dfca55,1
obqa,11-520,793,obqa_9dc9821e5423c6e41c2c,0
obqa,11-527,794,obqa_d5ada5ea363939f83537,3
obqa,11-528,795,obqa_7565655aee4e581f65df,2
obqa,11-53,796,obqa_7735f66c5f04376e98d0,4
obqa,11-530,797,obqa_83b302e7bc2dda3bd422,1
obqa,11-531,798,obqa_700a6b4349b387abaec6,4
obqa,11-534,799,obqa_bc352cd376e2476fa263,1
obqa,11-538,800,obqa_1cb72c717c8e0a2328cf,1
obqa,11-540,801,obqa_f8cac47c98662174f9e0,4
obqa,11-541,802,obqa_6053c30cb9789be7c302,2
obqa,11-544,803,obqa_d3a35b2d5917b56fc631,3
obqa,11-545,804,obqa_1b15fcb5eb16d55a6b16,3
obqa,11-549,805,obqa_4228ae153fda60345825,2
obqa,11-550,806,obqa_0b5ccb16ac428d28f0b9,0
obqa,11-553,807,obqa_6c57ed4372ff51145df7,4
obqa,11-554,808,obqa_cdabdefe728a6eb3b5b8,1
obqa,11-555,809,obqa_75886d5b2ccb9df51a91,1
obqa,11-557,810,obqa_ff048d26cfc8dce6298c,1
obqa,11-56,811,obqa_6bde65bb7f6369bea071,2
obqa,11-562,812,obqa_1aab14776788926b6fe8,3
obqa,11-571,813,obqa_ae9f57e75e9e0d2a3944,4
obqa,11-572,814,obqa_eaaff1fc5b8b26d75293,3
obqa,11-574,815,obqa_f86ee392d9335c2a2b0e,4
obqa,11-575,816,obqa_c4b5c58268247fc53f94,2
obqa,11-576,817,obqa_29cb639b8ff40967beaa,1
obqa,11-577,818,obqa_8d9210cd115b7b35693b,3
obqa,11-58,819,obqa_4ca01dbff65ffc7c4f4f,2
obqa,11-580,820,obqa_55accea7153b25746c0a,0
obqa,11-588,821,obqa_607cc299445dcc2d42fe,0
obqa,11-590,822,obqa_86a8e6429773e2f7df63,2
obqa,11-594,823,obqa_6f673bfc4ddc5a040464,0
obqa,11-595,824,obqa_f8daef98e55d5c611ccb,1
obqa,11-600,825,obqa_220eabdce0ff64ca8683,0
obqa,11-601,826,obqa_29d75b04a8a8ddfc00c8,3
obqa,11-602,827,obqa_5a56773fd2abcaf5f851,4
obqa,11-604,828,obqa_3effcc2d065ef2051094,1
obqa,11-608,829,obqa_0f3a979e3317690b255f,3
obqa,11-609,830,obqa_eea687d53a97db1d24e3,1
obqa,11-61,831,obqa_1e40f380c1a7a03c6cd4,4
obqa,11-610,832,obqa_0e4ac802de2e33df8da1,2
obqa,11-612,833,obqa_1969ff0cc51afa07e5cb,4
obqa,11-614,834,obqa_21707bfa3f2444295b15,1
obqa,11-62,835,obqa_f763ee793b25ee289327,1
obqa,11-621,836,obqa_ecc64beb98773944b151,3
obqa,11-623,837,obqa_4c2d6fedf03ed745bc94,4
obqa,11-624,838,obqa_efaced0a4126886c1fc7,2
obqa,11-625,839,obqa_4fc5e47aa1330a7c7600,3
obqa,11-626,840,obqa_ed531396c9d772ef634a,3
obqa,11-627,841,obqa_0277056e50ce4ae421d7,0
obqa,11-628,842,obqa_c33d40d7a31d99260c8c,4
obqa,11-630,843,obqa_4d6d357329705eef64a6,1
obqa,11-632,844,obqa_946b7a105d9dfee0f987,3
obqa,11-634,845,obqa_5743aee0da1854ddbff6,0
obqa,11-637,846,obqa_24f1c9cdf863a8d4abd9,2
obqa,11-641,847,obqa_423c78b489df2fcb5475,2
obqa,11-645,848,obqa_8f9eb10269674168317f,0
obqa,11-651,849,obqa_d977d53dba234a18c982,3
obqa,11-658,850,obqa_3a99ea18c5941bb6cf0f,4
obqa,11-659,851,obqa_0163b0b18bc65fa26916,0
obqa,11-661,852,obqa_7cb7407583618978bcdb,0
obqa,11-662,853,obqa_ad2c2dd27492d7738979,4
obqa,11-67,854,obqa_ab5d50259033d3b4966a,0
obqa,11-673,855,obqa_3f1ab5f290db6deb8f71,0
obqa,11-674,856,obqa_032d776def8790fb2dbd,4
obqa,11-682,857,obqa_7b184e2ab2cefa3a1025,0
obqa,11-684,858,obqa_b98ee35adecede031d23,3
obqa,11-685,859,obqa_2ebfec21a6d3138dfea0,0
obqa,11-688,860,obqa_2f0b607a05bb6485ecac,1
obqa,11-689,861,obqa_df90be73e8fc630d5b6e,1
obqa,11-691,862,obqa_b78b5e246f43a94d3d61,1
obqa,11-695,863,obqa_f812b80619bf680c5102,1
obqa,11-697,864,obqa_10dcd213bd30f68cd52c,0
obqa,11-698,865,obqa_2e2f313e701e7e87fdb3,0
obqa,11-7,866,obqa_fc30bd468aaeb676ef5e,3
obqa,11-703,867,obqa_34a5904538acb15bdf2a,0
obqa,11-718,868,obqa_f3dbcc49d4c601757375,4
obqa,11-72,869,obqa_a48f9dabd5eeddd8ad43,1
obqa,11-720,870,obqa_4360c12209f10da78e83,3
obqa,11-724,871,obqa_6e6fb07b25c883647773,3
obqa,11-728,872,obqa_6084d6ea890232e5baa5,0
obqa,11-729,873,obqa_7f12509c6cc160d81f70,0
obqa,11-734,874,obqa_cf734383cb778263ef23,4
obqa,11-740,875,obqa_385ffad8ab089b9ee0f2,3
obqa,11-746,876,obqa_32e46587beb3644943ea,1
obqa,11-748,877,obqa_f25b96df22f9c96f5d0a,4
obqa,11-75,878,obqa_8e38a3c233b32ba7911b,0
obqa,11-750,879,obqa_dedd4b738993624818c0,0
obqa,11-752,880,obqa_c2a91045700b3605012a,2
obqa,11-78,881,obqa_5c70377b574a353cc94f,4
obqa,11-79,882,obqa_b7e23c66dc28efac7eea,1
obqa,11-8,883,obqa_47e1bb53b30f71eb5658,1
obqa,11-83,884,obqa_68ec9c814d0cc212f640,2
obqa,11-88,885,obqa_24c57634dc6f6beea92f,4
obqa,11-89,886,obqa_3f444b2b9f88b20af157,3
obqa,11-9,887,obqa_34e855dbd7f6fa60431e,0
obqa,11-92,888,obqa_913abc2ebd95fba00a08,0
obqa,11-93,889,obqa_b4a1afdfa45c33d2b612,4
obqa,11-94,890,obqa_d4fa1269802534cd3f93,4
obqa,11-96,891,obqa_411a12f5b2d3e68f4747,2
obqa,11-97,892,obqa_1c7690213ed7dc536286,0
obqa,110,893,obqa_e96974b37222bf60bd27,3
obqa,1102,894,obqa_df72d33eb0cff6200d16,2
obqa,1111,895,obqa_cc1d954fffab11634e44,1
obqa,1115,896,obqa_218751471af8806ef32a,0
obqa,1128,897,obqa_4f713eb830ed93cf0889,4
obqa,114,898,obqa_2133c6eb8f604e19639c,3
obqa,1154,899,obqa_1fa64ed969f12b0bb238,3
obqa,1155,900,obqa_d3c939d325ece178641d,2
obqa,1157,901,obqa_a250ba79fded2050b00c,0
obqa,1159,902,obqa_325353ddc4f70bc03fd4,0
obqa,116,903,obqa_04d3a7b1e6ab7f175852,4
obqa,1163,904,obqa_c1fce566e68e8c9a75b6,2
obqa,1167,905,obqa_a79ed6904368ea063fa8,1
obqa,1172,906,obqa_b4bd004b5953369ba07e,4
obqa,1175,907,obqa_a33b8221c85cbdd9607c,0
obqa,1176,908,obqa_9e6327bb2911ae42419c,1
obqa,118,909,obqa_d4f5afb28a372110e118,0
obqa,1187,910,obqa_7336483106ba31d715df,0
obqa,1191,911,obqa_adde124873e7871c6fb9,0
obqa,12,912,obqa_53c5948aaa2558242124,1
obqa,12-10,913,obqa_e745682d6ae7f2505f26,3
obqa,12-1000,914,obqa_50ce56c96c3b5c1ea59e,0
obqa,12-1001,915,obqa_901effc71c26cf5d99a1,1
obqa,12-1003,916,obqa_d8dfcd4aef4d1c0967b8,0
obqa,12-1004,917,obqa_ce55276905a59f86ad3b,4
obqa,12-1005,918,obqa_caa39eea512a8a7e1f29,3
obqa,12-1006,919,obqa_1b368b684a3bf3b4e479,3
obqa,12-101,920,obqa_1668b4c284b401e8306a,2
obqa,12-1010,921,obqa_df31ed7b1e1402f879c6,1
